code,title,units,prereqs,offered,corrupt
MUSIC 170A,Topics in Research and Performance,3 Units, Successful completion of Music 53B and 70 or consent of instructor,"Terms offered: Spring 2017, Fall 2016<br/>
A seminar for upper division music majors. The primary purpose of this course is to create an environment in which students can combine the research and analysis of music with live performance. The specific topic covered will change each semester. Class time will be divided equally among (1) historical and analytical readings; (2) discussion and analysis of recorded and live performances; (3) in-class performance. The final project will combine scholarly",0
MUSIC 179,"Topics in History, Culture, and Analysis",3 Units, 60 and 76 or consent of instructor,"Terms offered: Spring 2016, Fall 2015, Spring 2015<br/>
A seminar for upper division music majors. Topics will change each semester but will always represent a fairly narrow focus on a single issue in the history, interpretation, or social meaning of music. The course provides students with an opportunity to go deeply into one subject, to discuss their ideas in a seminar setting, and to carry out a substantial independent research project.",0
MUSIC 180,Seminar in Ethnomusicology: Selected Topics,3 Units, Successful completion of Music 80 or consent of instructor,"Terms offered: Spring 2018, Fall 2017, Fall 2016<br/>
A seminar for upper division music majors and other prepared students by permission of the instructor. Topics will change each semester but will always concentrate on a selected musical practice from an ethnomusicological perspective. The course provides students with an opportunity to go deeply into one subject, to discuss their ideas in a seminar setting, and to carry out a substantial independent research project.",0
MUSIC H195,Special Study for Honors Candidates in Music,4 Units, Restricted to seniors with a grade-point average of 3.3 overall and 3.5 in the major. Consent of instructor and Department Honors Committee,"Terms offered: Spring 2016, Fall 2015, Spring 2015<br/>
Individual tutorials leading to the completion of a special honors project.",0
MUSIC 197,Field Studies,1 - 3 Units, Music major,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Department organized and supervised field programs involving experiences in tutoring and related activities. Students taking the course for the first time will be provided with training suitable to the subject matter being tutored.",0
MUSIC 198,Group Special Study for Advanced Undergraduates,1 - 4 Units,,"Terms offered: Spring 2018, Spring 2016, Fall 2015<br/>
Not to serve in lieu of regular courses of instruction.",0
MUSIC 198BC,Berkeley Connect,1 Unit,,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Berkeley Connect is a mentoring program, offered through various academic departments, that helps students build intellectual community. Over the course of a semester, enrolled students participate in regular small-group discussions facilitated by a graduate student mentor (following a faculty-directed curriculum), meet with their graduate student mentor for one-on-one academic advising, attend lectures and panel discussions featuring department",0
MUSIC 199,Supervised Independent Study and Research,1 - 4 Units,,"Terms offered: Spring 2017, Spring 2016, Fall 2015<br/>
Not to serve in lieu of regular courses of instruction. Enrollment restrictions apply; see the Introduction to Courses and Curricula section of this catalog.",0
MUSIC 200B,Introduction to Music Scholarship II,4 Units,,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Principles and methods of scholarly research in Western art music, especially history and criticism of music; use of documents, and design of projects. Presentation of results in written and oral forms.",0
MUSIC 200C,Introduction to Music Scholarship III,4 Units,,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Introduction to issues and methods in ethnomusicology, from the perspectives of both the social sciences and music. Presentation of results in written and oral forms.",0
MUSIC 202,Seminar in Contemporary Music,4 Units,,"Terms offered: Spring 2016, Spring 2015, Fall 2012<br/>
Studies in 20th-century music.",0
MUSIC 203,Seminar in Composition,4 Units, Limited to advanced students of composition,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
A study of relevant problems and compositional techniques of contemporary music. Original compositions required of students. Group discussion and criticism.",0
MUSIC 204,Studies in Musical Analysis,4 Units,,"Terms offered: Spring 2018, Spring 2016, Fall 2013<br/>
The application of analytical principles to a group of compositions and the intensive study of at least one major work.",0
MUSIC 207,Advanced Projects in Computer Music,4 Units, Consent of instructor,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Designed for graduate students in music composition, but open to graduate students in related disciplines who can demonstrate thorough knowledge of the history of electro-acoustic music as well as significant experience with computer music practice and research. All projects are subject to approval of the instructor.",0
MUSIC 208A,Advanced Music Perception and Cognition,4 Units,,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Experimental studies in Music Perception and Cognition. Research projects required.",0
MUSIC 208B,Music in Mind,4 Units,,"Terms offered: Spring 2017, Spring 2012, Spring 2010<br/>
Research seminar dealing with ""what goes on in your mind"" when you make music. Topics include conceptualization, processes of learning, retention, and recall. In the context of interaction among musicians, variation and other forms of alteration (from relatively free improvisation to formulaic recomposition) with varing degrees of intentionality manifested in performances will be considered. Perception is implicated, but not a central",0
MUSIC 210,Graduate Seminar: Composers and Improvisers Workshop,4 Units, Admission by instructor,"Terms offered: Spring 2017, Fall 2013, Spring 2012<br/>
This course will provide a weekly forum for the exploration of strategies for composing for improvisers and improvising for composers, culminating in the presentation of new work. A number of approaches including gaming strategies, graphic and alternative notation systems, conduction, and other topics of interest to the students will be explored through performance, listening, analysis, and discussion.",0
MUSIC 220,Topics in Music History and Criticism,4 Units,,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
A specialized course in musical criticism. The topic will change each time the course is offered.",0
MUSIC 230,Topics in Performance Studies,4 Units,,"Terms offered: Spring 2017, Spring 2014<br/>
Critical survey of performance theory as it relates to music. Readings combine key foundational texts with current scholarly works from disciplines including ethnomusicology, musicology, performance studies, anthropology, and cultural studies.",0
MUSIC 244A,Tools of Ethnomusicological Research,4 Units,,"Terms offered: Fall 2016, Spring 2013, Fall 2009<br/>
Collection and organization of research data. Introduction to audio and video recording, photography, database design, interviewing, and writing fieldnotes.",0
MUSIC 244B,Research Design for Ethnomusicologists,4 Units, 244A or consent of instructor,"Terms offered: Spring 2018, Spring 2017, Spring 2015<br/>
Instruction in designing a doctoral research project, writing a dissertation prospectus, and formulating a grant proposal. Focus also on issues such as representation and ethics. Students will normally take this course one semester prior to presenting the prospectus for their doctoral dissertation.",0
MUSIC 246,Theory and Method in Popular Music Studies,4 Units,,"Terms offered: Spring 2016, Fall 2012, Fall 2010<br/>
Critical survey of the major issues raised and methodologies used in the study of popular music. Selected readings from a wide range of disciplines, including sociology, anthropology, musicology, ethnomusicology, communication, history, political science, economics, and music journalism.",0
MUSIC 247,Topics in Ethnomusicology,4 Units,,"Terms offered: Spring 2018, Fall 2017, Fall 2016<br/>
A highly specialized course in ethnomusicology. The topic will change each time the course is offered.",0
MUSIC 250A,Advanced Ethnomusicological Studies,2 - 4 Units,,"Terms offered: Spring 2016, Spring 2012, Spring 2011<br/>
Forum for advanced work in students' areas of specialization, with particular emphasis on addressing the integration of musical analysis with theoretical issues. Students set specific goals with faculty and meet as needed individually and as a group.",0
MUSIC 258A,Sound and Music Computing with CNMAT Technologies,4 Units, Limited to graduate students in Music,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Explores the intersection of music and computers using a combination of scientific, technological, and artistic methodologies. Musical concerns within a computational frame are addressed through the acquisition of basic programming skills for the creation and control of digital sound. Will learn core concepts and techniques of computer-based music composition using the Cycling74/MaxMSP programming environment in combination with associated software",0
MUSIC 258B,Situated Instrument Design for Musical Expression,4 Units, Music 258A or consent of instructor; limited to graduate students in Music,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
The practice and theory of contextual instrument design for use in musical expression is explored. Students create new instruments and performance environments using a variety of physical interaction paradigms, programming practices, and musical processes emerging from the UC Berkeley Center for New Music and Audio Technologies (CNMAT). Building on the methodologies established in Music 258A, the course develops aesthetic, analytic and technical",0
MUSIC 290,Colloquium,1 Unit,,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Meetings for the presentation of original work by faculty, visiting lecturers, and advanced graduate students. Assigned readings. In rotation members of the class will be appointed as respondents for the papers.",0
MUSIC 296,Directed Dissertation Research - Music,1 - 12 Units,,"Terms offered: Spring 2017, Spring 2016, Fall 2015<br/>
Open to qualified students who have been advanced to candidacy for the Ph.D. and are directly engaged upon the doctoral dissertation.",0
MUSIC 298,Group Special Studies,1 - 8 Units,,"Terms offered: Spring 2016, Fall 2015, Spring 2015<br/>
Open to qualified students for research or creative work on a particular topic. Not to serve in lieu of regular courses of instruction.",0
MUSIC 299,Special Study,1 - 12 Units,,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Open to properly qualified graduate students for research or creative work, including work on the doctoral dissertation. Such work shall not serve in lieu of regular courses of instruction.",0
MUSIC 300,Professional Preparation for Teaching Assistants in Music,2 - 4 Units,,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Special study under the direction of a staff member with emphasis on the teaching of undergraduate courses in music.",0
MUSIC 405,Elementary Piano,1 Unit, Restricted to music majors by audition,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Two semesters are strongly recommended for music majors who lack the basic keyboard skills needed for musicianship and harmony classes.",0
MUSIC 410,Vocal Technique,1 Unit, Restricted to music majors or those enrolled in the University Choruses and consent of instructor,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
A course in basic vocal techniques, primarily for students in the University Choruses, covering techniques of breathing, pronunciation, and articulation.",0
MUSIC 601,Individual Study for Master's Students,1 - 8 Units, For candidates for master's degree,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Preparation for the comprehensive or language requirements in consultation with the field adviser.",0
MUSIC 602,Individual Study for Doctoral Students,1 - 8 Units, For candidates for doctoral degree,"Terms offered: Spring 2017, Spring 2016, Fall 2015<br/>
Study in consultation with the major field adviser, intended to provide an opportunity for qualified students to prepare themselves for the various examinations required of candidates for the Ph.D.",0
