code,title,units,prereqs,offered,corrupt
INTEGBI 181L,Paleobotany - The 500-Million Year History of a Greening Planet,4 Units, Courses in botany and geology are recommended,"Terms offered: Spring 2018, Spring 2016, Fall 2014<br/>
Introduction to the evolution of plants and terrestrial<br/>
ecosystems through time. From the invasion of land to the present, we will follow the<br/>
evolution of major plant groups through important moments of the Phanerozoic eon (the past<br/>
540 million years). By studying fossilized plant assemblages, we will interpret how major<br/>
environmental changes unfolded across landscapes in the past and how plants have influenced<br/>
the",0
INTEGBI C185L,Human Paleontology,5 Units," Anthropology 1, Biology 1A-1B","Terms offered: Spring 2017, Spring 2015, Spring 2013<br/>
Origin and relationships of the extinct forms of mankind.",0
INTEGBI 190,Seminar for Integrative Biology Majors,1 - 3 Units, Consent of instructor,"Terms offered: Spring 2016, Spring 2015, Spring 2014<br/>
This upper-division undergraduate course will allow students to pursue specialized topics in biology in a seminar format. The specific content of the course will vary based on the topic and the instructor. In general, weekly meetings will provide a forum for extended discussion of selected aspects of evolutionary biology. Supplementary readings and assignments will provide critical background information and keep students engaged in relevant",0
INTEGBI 191,Directed Undergraduate Research,3 Units, Consent of instructor and departmental adviser,"Terms offered: Spring 2017, Fall 2016, Summer 2015 10 Week Session<br/>
This course is intended for advanced undergraduates wishing to pursue independent research projects under the mentorship of an IB faculty member. Research projects will be rigorous and will provide significant training in the methods of evoluntionary research. A project proposal is required to enroll and students are expected to porduce a substantial written summary of their work.",0
INTEGBI 194,Undergraduate Student Instructor for Integrative Biology Courses,1 - 3 Units, Must have completed course applying to UGSI with a grade of B or better; or consent of instructor,"Terms offered: Fall 2016, Spring 2016, Fall 2015<br/>
UGSI will work under supervision of instructor and/or GSI. The UGSI will attend any mandatory preparatory and review meetings, be available in the classroom (discussion or laboratory) to respond to student questions, facilitate lesson plans, perform other tasks as assigned. UGSIs do not evaluate students' work or assign grades.",0
INTEGBI C195,Introduction to Global Health Disparities Research,2 Units,,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This course is designed to prepare trainees in the UC Berkeley ""Minority Health/Global Health"" (MH/GH) program to conduct a ten-week infectious disease research project in a disease-endemic country. The course provides a background in neglected tropical disease research, international research ethics, and the conduct of health research in low-resource settings.",0
INTEGBI H196A,Thesis Course,3 Units, Open only to students in Honors Program,"Terms offered: Fall 2016, Fall 2013, Fall 2012<br/>
Individual study and research for at least one academic year on a special problem to be chosen in consultation with a member of the staff; preparation of the thesis on broader aspects of this work.",0
INTEGBI 197,Supervised Internship,1 - 4 Units, Consent of Integrative Biology faculty sponsor,"Terms offered: Fall 2016, Spring 2015, Spring 2014<br/>
Supervised experience relevant to specific topics of biology in off-campus organizations. Written report and evaluation from internship supervisor required.",0
INTEGBI 198,Supervised Group Study and Research By Upper Division Students,1 - 4 Units,,"Terms offered: Spring 2017, Spring 2016, Fall 2015<br/>
Undergraduate research by small groups.",0
INTEGBI 199,Supervised Independent Study and Research,1 - 4 Units, Background courses in chosen subjects,"Terms offered: Fall 2016, Summer 2016 10 Week Session, Spring 2014<br/>
Enrollment restrictions apply; see department.",0
INTEGBI C200,Principles of Phylogenetics,4 Units,,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
The core theory and methodology for comparative biology, beginning<br/>
with issues in building phylogenetic trees, with emphases on both<br/>
morphology and molecules, and both living and fossil organisms. Also<br/>
covers the many applications of phylogenetic trees to systematics,<br/>
biogeography, speciation, conservation, population genetics, ecology,<br/>
behavior, development, functional morphology, and macroevolution<br/>
that have",0
INTEGBI C204,Research Reviews in Animal Behavior: Behavior Review,1 Unit," Graduate standing, basic course in animal behavior. Instructor approval required","Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
This course will provide a rigorous, critical review of current research in animal behavior. Emphases will include hypothesis testing and experimental design, as well as methods of data collection and analysis. Each week, a student in the course will present original research in the form of a seminar presentation, grant proposal, or manuscript. Through discussion with seminar participants, presenters will gain critical feedback regarding their",0
INTEGBI C215,Communicating Ocean Science,4 Units," One course in introductory biology, geology, chemistry, physics, or marine science required and interest in ocean science,junior, senior, or graduate standing; consent of instructor required for sophomores","Terms offered: Spring 2018, Spring 2017, Spring 2016, Spring 2015, Fall 2014, Spring 2014, Spring 2013<br/>
For graduate students interested in improving their ability to communicate their scientific knowledge by teaching ocean science in elementary schools or science centers/aquariums. The course will combine instruction in inquiry-based teaching methods and learning pedagogy with six weeks of supervised teaching experience in a local school classroom or the Lawrence Hall of Science with a partner.",0
INTEGBI C217,Biomimetic Engineering -- Engineering from Biology,3 Units, Graduate standing in engineering or consent of instructor,"Terms offered: Fall 2017, Spring 2014, Fall 2010<br/>
Study of nature's solutions to specific problems with the aim of determining appropriate engineering analogs. Morphology, scaling, and design in organisms applied to engineering structures. Mechanical principles in nature and their application to engineering devices. Mechanical behavior of biological materials as governed by underlying microstructure, with the potential for synthesis into engineered materials. Trade-offs between redundancy and",0
INTEGBI 222,Seminar in Physiological Energetics and Biomechanics,2 Units, Consent of instructor,"Terms offered: Spring 2018, Spring 2015, Spring 2009<br/>
Discussion and critique of scientific literature and current topics in physiological energetics and biomechanics. Emphasis is on metabolic energetics. Topics include efficiency, energy-saving mechanisms, muscle function, oxidative stress, development in metabolic physiology and biochemistry and comparative aspects.",0
INTEGBI 223,Seminar on Bioenergetics and Metabolism,2 Units," 123A, 123AL","Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Immediate and long-range adaptations of the body to exercise. Physiological limits and work capacities in relation to age, sex, diet, environmental factors, and nature of activity.",0
INTEGBI C226,Isotopics,2 Units,,"Terms offered: Fall 2016, Fall 2015, Fall 2014<br/>
This seminar will explore current topics that employ the use of stable isotopes. Discussion topics include the areas of biology, paleontology, biogeochemistry, soil science, and atmospheric science. Students will be required to lead at least one discussion of relevant literature in the topic area.",0
INTEGBI C227,Stable Isotope Ecology,5 Units, Graduate standing,"Terms offered: Spring 2016, Spring 2014, Spring 2012<br/>
Course focuses on principles and applications of stable isotope chemistry as applied to the broad science of ecology. Lecture topics include principles of isotope behavior and chemistry, and isotope measurements in the context of terrestrial, aquatic, and marine ecological processes and problems. Students participate in a set of laboratory exercises involving preparation of samples of choice for isotopic analyses, the use of the mass spectrometer",0
INTEGBI 230,Marine Science Review,1 Unit, Senior or graduate standing; consent of instructor,"Terms offered: Spring 2018, Spring 2017, Fall 2016<br/>
Reports and discussion of original research in marine science.",0
INTEGBI 232,Seminar in Biomechanics,2 Units, Consent of instructor,"Terms offered: Fall 2017, Spring 2017, Fall 2016<br/>
Presentation, discussion, and critique of current literature in scientific research and current topics in comparative biomechanics which include solid and fluid mechanics, locomotion, and energetics.",0
INTEGBI 234,Seminar on Biology of Amphibians and Reptiles,1 Unit, Graduate standing and consent of instructor,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Review of current research activity and literature concerning the biology of amphibians and reptiles.",0
INTEGBI 241,Advanced Topics in Endocrine-Regulated Development,3 Units,,"Terms offered: Spring 2018, Spring 2015, Spring 2014<br/>
This course will examine intentional endocrine disruption, such as the use of pharmaceuticals to regulate hormones in humans, livestock, and wildlife. We will also evaluate endocrine disrupting pollutants and their impacts on wildlife and humans, including their potential role in cancer.",0
INTEGBI 248,Comparative Physiology and Endocrinology Seminar,1 Unit, Consent of instructor,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Reviews and reports of current research in vertebrate endocrinology and physiology.",0
INTEGBI 250,Seminar in Ecology,2 Units, 153,"Terms offered: Spring 2018, Spring 2017, Fall 2014<br/>
Readings and discussion of current topics.",0
INTEGBI 251,Ecological Research Reviews,1 Unit, Graduate standing and consent of instructor,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Reports and discussions of original research.",0
INTEGBI 263,Genetics and the Evolution of the Skeleton,2 Units, A graduate-level course in biology or consent of instructor,"Terms offered: Spring 2016, Spring 2015, Spring 2012<br/>
In this seminar, we will explore the genetic underpinnings of vertebrate skeletal variation and review how such information is being incorporated into evolutionary and paleontological studies. Topics include quantitative genetic analyses of cranial variation and developmental genetics of the limb and dentition. This course will be tailored each semester to cover new research; therefore, students may enroll in this course multiple semeste",0
INTEGBI 264,Seminar in Evolutionary Biology of the Vertebrates,1 Unit, Graduate standing; consent of instructor,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Presentation of results of original research by students, faculty, and visitors.",0
INTEGBI 265,Advanced Studies in Hominid Paleobiology,2 Units," Students need to have advanced undergraduate/graduate courses in biology, primate evolution, evolutionary theory, and/or geology. Enrollment is by consent of instructor only","Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
This is a graduate level course that focuses on special topics within hominid evolutionary studies. The topic for each semester will be decided upon during the first class meeting. Previous advanced training in biology, human evolutionary studies, and evolutionary theory is required.",0
INTEGBI 281,Seminar in Evolution,2 Units,,"Terms offered: Spring 2018, Spring 2017, Spring 2016<br/>
Advanced study and current literature in various fields of evolution. Topics vary from year to year.",0
INTEGBI 283,Seminar in Vertebrate Evolution and Paleontology,1 Unit," 183, 183L or consent of instructor","Terms offered: Fall 2017, Fall 2016, Spring 2016<br/>
Presentations and discussions of original research and new literature in vertebrate evolution and paleontology. Syllabus and reading list will vary as topics change from semester to semester. Open to Undergraduate students with permission. Enrollment limit: 20.",0
INTEGBI 286,Seminars in Paleontology,2 Units,,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Advanced study and current literature in various fields of paleontology. Topics vary from year to year.",0
INTEGBI 290,Research Seminar,1 - 2 Units, Consent of instructor,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Advanced study in various fields of Integrative Biology. Topics will be announced in advance of each semester. Enrollment in more than one section permitted.",0
INTEGBI 291,Research Seminar,1 Unit,,"Terms offered: Fall 2017, Fall 2016, Spring 2016<br/>
Review and discussion of topics of current interest. Topics to vary.",0
INTEGBI 292,Integrative Biology Colloquium,0.0 Units,,"Terms offered: Spring 2017, Spring 2014, Fall 2013<br/>
Meetings for the presentation of original work by faculty, visiting lecturers, and graduate students.",0
INTEGBI 296,Special Study for Graduate Students,1 - 4 Units,,"Terms offered: Spring 2016, Fall 2015, Spring 2015<br/>
Reading or other advanced study by arrangement with a staff member.",0
INTEGBI 297,Directed Field Studies,1 - 8 Units,,"Terms offered: Spring 2017, Fall 2016, Spring 2016<br/>
Open to qualified students directly engaged in field studies.",0
INTEGBI 298,Special Study in Integrative Biology,1 - 12 Units, Consent of instructor,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Graduate research by small groups.",0
INTEGBI 299,Graduate Research,1 - 12 Units,,"Terms offered: Spring 2018, Fall 2017, Spring 2017<br/>
Credit awarded according to work planned and accomplished.",0
INTEGBI 304,Dissemination of Research: Your Interface with the Public,2 Units,,"Terms offered: Spring 2018, Spring 2017, Fall 2012<br/>
This course will consist of lectures and class discussions about mechanisms of communicating about science to the public. We will consider how to convey the issues, process, and findings of scientific research to a variety of audiences using different media (e.g., posters, web pages, newsletters, newspaper and magazine articles, books, television). Projects conducted by teams of students under the direct supervision of the instructors will",0
INTEGBI 375,Teaching Colloquium: Graduate Student Instructor Training,2 Units,,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
Series of workshops and seminars involving graduate students and faculty participation. The main objectives of this course are to train graduate students to become effective instructors and to discuss important issues that graduate students face when teaching undergraduate classes.",0
INTEGBI 400,Training in Stable Isotope Methods and Mass Spectrometry,1 Unit, Consent of instructor,"Terms offered: Fall 2017, Fall 2016, Fall 2015<br/>
An intensive lecture and laboratory training course on the fundamental principles and practical applications of stable isotope methods in biogeochemistry, ecology, physiology, and environmental science. Topics covered are sample preparation, operating of an isotope ratio mass spectrometer, and analysis of stable isotope data. This course is required for all students interested in using the facilities housed in the Center for Stable Isotope Biogeochemistry",0
INTEGBI C407,Introduction to Scientific Diving,3 Units," Advanced scuba certification, swim test, medical exam, and consent of instructor","Terms offered: Spring 2017, Spring 2016, Spring 2015<br/>
Diving physics, physiology, medicine, rescue, decompression, theory, navigation, environment, marine life, research methods, equipment, and University regulations. Course leads to University certification to use underwater life support apparatus for study or research under University auspices.",0
INTEGBI 601,Individual Study for Master's Students,1 - 8 Units,,"Terms offered: Spring 2016, Fall 2015, Spring 2015<br/>
Individual study for the comprehensive requirements in consultation with the major adviser. Units may not be used to meet either unit or residence requirements for a master's degree.",0
INTEGBI 602,Individual Study for Doctoral Students,1 - 8 Units,,"Terms offered: Spring 2016, Fall 2015, Spring 2015<br/>
Individual study in consultation with the major adviser. Intended to provide an opportunity for qualified students to prepare themselves for the various examinations required for candidates for the Ph.D.",0
